06.01.2009 06:30:00,998.33,-16.31,256.97,-17.83,87.90,1.70,1.49,0.21,0.93,1.50,1353.26,0.49,1.38,48.85
06.01.2009 06:40:00,998.37,-16.69,256.59,-18.23,87.70,1.65,1.44,0.20,0.90,1.45,1355.33,0.37,1.00,58.44
06.01.2009 06:50:00,998.37,-16.71,256.57,-18.18,88.20,1.64,1.45,0.19,0.90,1.45,1355.44,0.39,1.50,271.20
06.01.2009 07:00:00,998.34,-16.86,256.42,-18.39,87.80,1.62,1.43,0.20,0.89,1.43,1356.20,0.33,0.75,173.90
06.01.2009 07:10:00,998.34,-16.92,256.36,-18.47,87.60,1.61,1.41,0.20,0.88,1.42,1356.53,0.34,1.00,172.70
06.01.2009 07:20:00,998.34,-16.90,256.38,-18.44,87.70,1.62,1.42,0.20,0.88,1.42,1356.42,0.25,0.75,151.80
06.01.2009 07:30:00,998.34,-16.89,256.39,-18.45,87.50,1.62,1.42,0.20,0.88,1.42,1356.37,0.42,0.88,202.10
06.01.2009 07:40:00,998.38,-16.97,256.31,-18.57,87.20,1.61,1.40,0.21,0.87,1.40,1356.85,0.71,1.00,219.30
06.01.2009 07:50:00,998.43,-17.02,256.26,-18.61,87.30,1.60,1.40,0.20,0.87,1.40,1357.19,0.62,1.00,223.30
06.01.2009 08:00:00,998.34,-16.92,256.36,-18.40,88.10,1.61,1.42,0.19,0.89,1.43,1356.53,1.01,1.75,3.41
06.01.2009 08:10:00,998.35,-16.26,257.02,-17.60,89.30,1.71,1.52,0.18,0.95,1.53,1353.00,1.27,1.75,350.60
06.01.2009 08:20:00,998.37,-16.09,257.19,-17.52,88.60,1.73,1.53,0.20,0.96,1.54,1352.13,1.15,1.75,350.70
06.01.2009 08:30:00,998.46,-16.02,257.25,-17.49,88.30,1.74,1.54,0.20,0.96,1.54,1351.88,0.79,1.63,16.38
06.01.2009 08:40:00,998.46,-15.98,257.29,-17.49,88.00,1.75,1.54,0.21,0.96,1.54,1351.67,0.45,0.88,9.12
06.01.2009 08:50:00,998.47,-15.90,257.37,-17.44,87.80,1.76,1.55,0.21,0.96,1.55,1351.25,0.50,0.88,18.19
06.01.2009 09:00:00,998.35,-15.71,257.57,-17.25,87.80,1.79,1.57,0.22,0.98,1.57,1350.08,0.44,1.00,192.00
06.01.2009 09:10:00,998.44,-15.69,257.59,-17.37,86.80,1.79,1.55,0.24,0.97,1.56,1350.11,0.58,1.00,224.10
06.01.2009 09:20:00,998.46,-15.53,257.74,-17.20,86.90,1.82,1.58,0.24,0.98,1.58,1349.29,0.51,1.00,192.10
06.01.2009 09:30:00,998.37,-15.07,258.21,-16.81,86.40,1.89,1.63,0.26,1.02,1.63,1346.73,0.77,1.88,14.04
06.01.2009 09:40:00,998.34,-15.25,258.03,-17.06,85.90,1.86,1.60,0.26,1.00,1.60,1347.65,2.01,3.13,18.19
06.01.2009 09:50:00,998.42,-15.43,257.85,-17.07,87.10,1.83,1.59,0.24,0.99,1.60,1348.70,1.57,2.50,27.66
06.01.2009 10:00:00,998.46,-15.23,258.04,-16.85,87.30,1.86,1.63,0.24,1.01,1.63,1347.70,1.63,2.38,24.18
06.01.2009 10:10:00,998.49,-15.11,258.16,-16.78,86.90,1.88,1.63,0.25,1.02,1.64,1347.10,1.16,2.13,26.08
06.01.2009 10:20:00,998.46,-15.12,258.15,-16.85,86.50,1.88,1.63,0.25,1.01,1.63,1347.12,1.73,2.88,7.15
06.01.2009 10:30:00,998.46,-15.06,258.21,-16.87,85.90,1.89,1.62,0.27,1.01,1.62,1346.81,1.71,3.00,19.62
06.01.2009 10:40:00,998.49,-15.04,258.23,-16.96,85.10,1.89,1.61,0.28,1.00,1.61,1346.75,1.72,2.63,355.10
06.01.2009 10:50:00,998.44,-15.14,258.14,-17.11,84.70,1.88,1.59,0.29,0.99,1.59,1347.22,1.84,2.88,13.03
06.01.2009 11:00:00,998.29,-15.05,258.24,-17.04,84.60,1.89,1.60,0.29,1.00,1.60,1346.54,1.67,2.38,19.66
06.01.2009 11:10:00,998.17,-14.71,258.59,-16.83,83.70,1.94,1.63,0.32,1.01,1.63,1344.59,2.09,3.00,20.25
06.01.2009 11:20:00,998.21,-14.75,258.54,-16.98,82.90,1.94,1.61,0.33,1.00,1.61,1344.86,2.57,3.50,24.40
06.01.2009 11:30:00,998.11,-14.72,258.58,-17.03,82.40,1.94,1.60,0.34,1.00,1.60,1344.57,3.04,3.75,27.37
06.01.2009 11:40:00,998.03,-14.62,258.69,-16.91,82.50,1.96,1.62,0.34,1.01,1.62,1343.94,2.44,3.25,25.76
06.01.2009 11:50:00,997.92,-14.46,258.85,-16.87,81.70,1.98,1.62,0.36,1.01,1.62,1342.96,2.81,4.00,30.30
06.01.2009 12:00:00,997.79,-14.52,258.80,-17.02,81.10,1.97,1.60,0.37,1.00,1.61,1343.10,3.42,4.50,23.73
06.01.2009 12:10:00,997.73,-14.46,258.87,-16.97,81.00,1.98,1.61,0.38,1.00,1.61,1342.70,2.15,3.13,15.21
06.01.2009 12:20:00,997.60,-14.08,259.26,-16.72,80.20,2.05,1.64,0.41,1.02,1.65,1340.54,1.06,1.63,31.38
06.01.2009 12:30:00,997.46,-13.56,259.79,-16.47,78.50,2.14,1.68,0.46,1.05,1.68,1337.65,1.43,2.00,13.46
06.01.2009 12:40:00,997.24,-13.18,260.19,-16.36,76.80,2.21,1.69,0.51,1.06,1.70,1335.39,1.13,1.63,30.07
06.01.2009 12:50:00,997.14,-12.42,260.95,-15.84,75.40,2.35,1.77,0.58,1.10,1.77,1331.33,0.58,1.13,320.10
06.01.2009 13:00:00,997.02,-10.97,262.41,-15.17,70.90,2.64,1.87,0.77,1.17,1.88,1323.75,0.99,1.75,148.90
06.01.2009 13:10:00,996.89,-10.88,262.51,-15.71,67.31,2.66,1.79,0.87,1.12,1.79,1323.17,0.94,1.63,31.63
06.01.2009 13:20:00,996.80,-11.45,261.95,-16.02,68.63,2.54,1.74,0.80,1.09,1.75,1325.96,0.95,1.75,5.07
06.01.2009 13:30:00,996.63,-11.09,262.32,-15.74,68.25,2.61,1.78,0.83,1.11,1.79,1323.90,1.10,2.00,19.56
06.01.2009 13:40:00,996.52,-11.07,262.35,-15.77,68.00,2.62,1.78,0.84,1.11,1.79,1323.65,1.10,2.00,30.78
06.01.2009 13:50:00,996.43,-11.33,262.10,-15.85,68.97,2.56,1.77,0.80,1.10,1.77,1324.84,1.67,2.50,29.80
06.01.2009 14:00:00,996.32,-11.90,261.54,-16.10,70.70,2.45,1.73,0.72,1.08,1.74,1327.61,1.75,3.13,34.70
06.01.2009 14:10:00,996.37,-12.43,261.00,-16.28,72.70,2.34,1.70,0.64,1.06,1.71,1330.39,1.74,2.38,25.81
06.01.2009 14:20:00,996.37,-12.47,260.96,-16.13,73.90,2.34,1.73,0.61,1.08,1.73,1330.58,1.61,2.50,26.04
06.01.2009 14:30:00,996.31,-12.27,261.17,-15.92,74.00,2.38,1.76,0.62,1.10,1.76,1329.47,1.90,3.00,32.44
06.01.2009 14:40:00,996.36,-12.19,261.24,-15.90,73.60,2.39,1.76,0.63,1.10,1.77,1329.12,1.87,3.00,16.61
06.01.2009 14:50:00,996.33,-11.96,261.47,-15.75,73.20,2.44,1.78,0.65,1.11,1.79,1327.90,1.62,2.50,6.49
06.01.2009 15:00:00,996.27,-12.05,261.39,-15.83,73.20,2.42,1.77,0.65,1.11,1.78,1328.29,1.87,2.38,18.27
06.01.2009 15:10:00,996.26,-12.66,260.78,-16.09,75.30,2.30,1.73,0.57,1.08,1.74,1331.39,2.05,2.63,20.35
06.01.2009 15:20:00,996.36,-13.09,260.34,-16.18,77.40,2.22,1.72,0.50,1.07,1.73,1333.74,1.65,2.50,25.66
06.01.2009 15:30:00,996.38,-13.26,260.17,-16.16,78.60,2.19,1.72,0.47,1.08,1.73,1334.64,1.47,2.00,11.95
06.01.2009 15:40:00,996.31,-13.28,260.16,-16.16,78.70,2.19,1.72,0.47,1.08,1.73,1334.64,1.10,2.50,9.58
06.01.2009 15:50:00,996.25,-13.28,260.16,-16.19,78.50,2.19,1.72,0.47,1.07,1.72,1334.57,0.68,1.63,5.66
06.01.2009 16:00:00,996.25,-13.52,259.92,-16.37,78.90,2.14,1.69,0.45,1.06,1.70,1335.82,0.99,1.38,340.80
06.01.2009 16:10:00,996.25,-14.05,259.39,-16.65,80.50,2.05,1.65,0.40,1.03,1.66,1338.57,1.04,1.38,324.40
06.01.2009 16:20:00,996.22,-14.40,259.04,-16.76,82.10,1.99,1.64,0.36,1.02,1.64,1340.35,0.95,1.50,341.10
06.01.2009 16:30:00,996.25,-14.62,258.82,-16.83,83.10,1.96,1.63,0.33,1.02,1.63,1341.54,0.33,0.75,47.89
06.01.2009 16:40:00,996.24,-14.94,258.50,-17.10,83.40,1.91,1.59,0.32,0.99,1.60,1343.20,0.98,1.50,350.90
06.01.2009 16:50:00,996.19,-14.88,258.56,-16.79,85.20,1.92,1.63,0.28,1.02,1.64,1342.81,1.27,1.50,335.60
06.01.2009 17:00:00,996.14,-14.88,258.57,-16.79,85.20,1.92,1.63,0.28,1.02,1.64,1342.73,0.63,1.25,298.10
06.01.2009 17:10:00,996.07,-15.59,257.86,-17.69,83.70,1.81,1.51,0.29,0.94,1.52,1346.40,0.97,2.25,245.50
06.01.2009 17:20:00,996.01,-15.97,257.48,-17.92,84.80,1.75,1.48,0.27,0.93,1.49,1348.33,0.68,1.13,8.72
06.01.2009 17:30:00,996.08,-15.92,257.53,-17.69,86.10,1.76,1.51,0.24,0.95,1.52,1348.15,0.50,0.88,47.57
06.01.2009 17:40:00,995.97,-16.15,257.31,-17.91,86.10,1.72,1.48,0.24,0.93,1.49,1349.21,1.25,2.38,264.10
06.01.2009 17:50:00,995.95,-16.11,257.35,-17.82,86.50,1.73,1.50,0.23,0.93,1.50,1348.97,0.97,2.25,300.30
06.01.2009 18:00:00,995.91,-16.49,256.97,-18.34,85.40,1.67,1.43,0.24,0.89,1.44,1350.95,2.72,3.38,249.70
06.01.2009 18:10:00,995.93,-16.56,256.90,-18.36,85.80,1.66,1.43,0.24,0.89,1.43,1351.34,1.54,2.50,227.50
06.01.2009 18:20:00,995.88,-16.61,256.85,-18.41,85.80,1.66,1.42,0.24,0.89,1.43,1351.55,1.96,2.50,250.70
06.01.2009 18:30:00,995.88,-16.75,256.71,-18.61,85.30,1.64,1.40,0.24,0.87,1.40,1352.29,1.74,2.25,235.50
06.01.2009 18:40:00,995.86,-16.93,256.53,-18.84,84.90,1.61,1.37,0.24,0.86,1.38,1353.23,1.72,2.38,231.30
06.01.2009 18:50:00,995.79,-17.07,256.40,-18.94,85.20,1.59,1.36,0.24,0.85,1.36,1353.89,1.65,2.13,229.40
06.01.2009 19:00:00,995.74,-17.21,256.26,-19.01,85.70,1.58,1.35,0.23,0.84,1.36,1354.55,0.90,1.88,225.30
06.01.2009 19:10:00,995.64,-17.40,256.08,-19.20,85.70,1.55,1.33,0.22,0.83,1.33,1355.44,1.44,2.00,227.70
06.01.2009 19:20:00,995.59,-17.58,255.90,-19.40,85.50,1.53,1.31,0.22,0.82,1.31,1356.34,1.40,2.00,228.20
06.01.2009 19:30:00,995.51,-17.79,255.70,-19.61,85.50,1.50,1.28,0.22,0.80,1.29,1357.36,1.54,1.88,224.10
06.01.2009 19:40:00,995.48,-17.99,255.50,-19.82,85.40,1.47,1.26,0.22,0.79,1.26,1358.39,1.60,2.00,211.20
06.01.2009 19:50:00,995.50,-18.18,255.31,-20.02,85.30,1.45,1.24,0.21,0.77,1.24,1359.44,1.32,2.38,234.10
06.01.2009 20:00:00,995.54,-18.35,255.14,-20.16,85.50,1.43,1.22,0.21,0.76,1.23,1360.41,0.62,1.00,224.90
06.01.2009 20:10:00,995.52,-18.32,255.17,-19.96,86.80,1.43,1.24,0.19,0.78,1.25,1360.21,0.29,0.75,42.02
06.01.2009 20:20:00,995.48,-17.83,255.66,-19.43,87.10,1.49,1.30,0.19,0.81,1.31,1357.52,0.52,0.88,140.20
06.01.2009 20:30:00,995.47,-18.25,255.24,-20.10,85.20,1.44,1.23,0.21,0.77,1.23,1359.78,0.43,0.88,236.40
06.01.2009 20:40:00,995.41,-18.37,255.13,-20.10,86.10,1.43,1.23,0.20,0.77,1.23,1360.34,0.23,0.50,71.50
06.01.2009 20:50:00,995.39,-18.50,255.00,-20.24,86.00,1.41,1.21,0.20,0.76,1.22,1361.01,0.20,0.63,93.60
06.01.2009 21:00:00,995.50,-18.62,254.87,-20.34,86.10,1.40,1.20,0.19,0.75,1.21,1361.81,0.35,1.00,186.90
06.01.2009 21:10:00,995.55,-18.88,254.60,-20.64,85.80,1.37,1.17,0.19,0.73,1.18,1363.29,0.61,1.13,226.30
06.01.2009 21:20:00,995.52,-18.89,254.60,-20.62,86.00,1.36,1.17,0.19,0.73,1.18,1363.29,0.55,1.25,59.17
06.01.2009 21:30:00,995.40,-19.17,254.33,-21.07,84.70,1.33,1.13,0.20,0.71,1.13,1364.65,1.65,2.88,223.20
06.01.2009 21:40:00,995.28,-19.47,254.03,-21.38,84.60,1.30,1.10,0.20,0.69,1.10,1366.13,1.07,1.75,220.60
06.01.2009 21:50:00,995.26,-19.38,254.13,-21.23,85.10,1.31,1.11,0.19,0.70,1.12,1365.60,0.25,0.88,223.30
06.01.2009 22:00:00,995.23,-19.39,254.12,-21.34,84.30,1.31,1.10,0.21,0.69,1.11,1365.62,0.60,2.00,205.80
06.01.2009 22:10:00,995.07,-19.88,253.64,-21.93,83.50,1.25,1.05,0.21,0.65,1.05,1368.07,1.37,2.25,204.10
06.01.2009 22:20:00,994.95,-20.34,253.19,-22.35,83.70,1.20,1.01,0.20,0.63,1.01,1370.41,0.43,0.88,193.90
06.01.2009 22:30:00,994.88,-20.67,252.86,-22.59,84.40,1.17,0.99,0.18,0.62,0.99,1372.12,1.01,1.50,165.70
06.01.2009 22:40:00,994.81,-20.84,252.70,-22.63,85.30,1.15,0.98,0.17,0.61,0.99,1372.95,0.68,1.38,188.70
06.01.2009 22:50:00,994.76,-20.86,252.68,-22.61,85.60,1.15,0.98,0.17,0.62,0.99,1373.00,0.42,0.88,208.50
06.01.2009 23:00:00,994.67,-20.85,252.70,-22.62,85.50,1.15,0.98,0.17,0.62,0.99,1372.81,0.69,1.13,184.80
06.01.2009 23:10:00,994.74,-21.08,252.46,-22.90,85.10,1.13,0.96,0.17,0.60,0.96,1374.18,0.32,0.75,204.60
06.01.2009 23:20:00,994.66,-21.07,252.48,-22.83,85.50,1.13,0.96,0.16,0.60,0.97,1374.01,0.69,1.13,145.10
06.01.2009 23:30:00,994.60,-20.51,253.04,-22.14,86.60,1.19,1.03,0.16,0.64,1.03,1370.84,0.58,1.50,158.20
06.01.2009 23:40:00,994.65,-20.48,253.07,-22.28,85.30,1.19,1.01,0.17,0.63,1.02,1370.77,0.73,1.25,177.60
06.01.2009 23:50:00,994.55,-20.75,252.80,-22.61,84.80,1.16,0.98,0.18,0.62,0.99,1372.11,0.76,1.50,188.70
07.01.2009 00:00:00,994.51,-21.09,252.47,-23.01,84.30,1.13,0.95,0.18,0.59,0.95,1373.91,0.48,1.00,168.40
07.01.2009 00:10:00,994.43,-21.31,252.25,-23.23,84.30,1.10,0.93,0.17,0.58,0.94,1375.02,0.39,0.88,205.60
07.01.2009 00:20:00,994.29,-20.97,252.60,-22.74,85.50,1.14,0.97,0.17,0.61,0.98,1372.94,0.56,1.00,211.60
07.01.2009 00:30:00,994.17,-20.48,253.10,-22.18,86.10,1.19,1.02,0.17,0.64,1.03,1370.09,0.56,1.13,179.40
07.01.2009 00:40:00,994.16,-20.26,253.32,-22.01,85.70,1.21,1.04,0.17,0.65,1.04,1368.88,0.53,1.00,159.20
07.01.2009 00:50:00,994.09,-21.17,252.42,-23.22,83.30,1.12,0.93,0.19,0.58,0.94,1373.78,1.10,1.50,210.20
07.01.2009 01:00:00,994.14,-21.56,252.02,-23.54,83.80,1.08,0.91,0.18,0.57,0.91,1376.00,0.68,1.25,173.30
07.01.2009 01:10:00,994.12,-21.65,251.93,-23.60,84.00,1.07,0.90,0.17,0.56,0.91,1376.46,0.66,1.13,203.50
07.01.2009 01:20:00,994.03,-21.49,252.10,-23.38,84.50,1.09,0.92,0.17,0.58,0.92,1375.46,0.81,1.25,204.20
07.01.2009 01:30:00,994.11,-21.46,252.13,-23.41,84.00,1.09,0.92,0.17,0.57,0.92,1375.40,0.34,0.88,181.90
07.01.2009 01:40:00,994.06,-21.57,252.02,-23.52,84.00,1.08,0.91,0.17,0.57,0.91,1375.94,0.24,0.63,177.80
07.01.2009 01:50:00,993.96,-21.24,252.36,-22.99,85.60,1.11,0.95,0.16,0.60,0.96,1373.98,0.24,1.00,335.70
07.01.2009 02:00:00,993.87,-20.99,252.61,-22.73,85.70,1.14,0.97,0.16,0.61,0.98,1372.47,0.38,1.13,196.90
07.01.2009 02:10:00,993.90,-20.94,252.66,-22.69,85.60,1.14,0.98,0.16,0.61,0.98,1372.25,0.36,0.75,213.20
07.01.2009 02:20:00,993.97,-20.90,252.70,-22.67,85.50,1.15,0.98,0.17,0.61,0.99,1372.12,0.50,0.75,166.40
07.01.2009 02:30:00,993.87,-21.32,252.28,-23.33,83.60,1.10,0.92,0.18,0.58,0.93,1374.30,0.74,1.50,184.60
07.01.2009 02:40:00,993.84,-22.07,251.53,-24.17,82.80,1.03,0.86,0.18,0.54,0.86,1378.39,0.77,1.38,159.60
07.01.2009 02:50:00,993.77,-22.55,251.06,-24.63,82.90,0.99,0.82,0.17,0.51,0.83,1380.96,1.16,2.25,184.50
07.01.2009 03:00:00,993.75,-22.76,250.85,-24.80,83.20,0.97,0.81,0.16,0.51,0.81,1382.10,1.83,2.75,154.10
07.01.2009 03:10:00,993.67,-23.01,250.60,-25.01,83.40,0.95,0.79,0.16,0.50,0.80,1383.38,0.80,1.50,137.60
07.01.2009 03:20:00,993.67,-22.91,250.71,-24.85,83.90,0.96,0.80,0.15,0.50,0.81,1382.81,0.61,1.25,106.80
07.01.2009 03:30:00,993.56,-22.64,250.98,-24.49,84.60,0.98,0.83,0.15,0.52,0.84,1381.15,0.96,2.13,114.80
07.01.2009 03:40:00,993.40,-22.38,251.26,-24.30,84.10,1.00,0.84,0.16,0.53,0.85,1379.49,0.77,1.75,172.00
07.01.2009 03:50:00,993.33,-22.22,251.42,-24.16,84.00,1.02,0.86,0.16,0.54,0.86,1378.51,0.81,1.38,205.50
07.01.2009 04:00:00,993.36,-22.39,251.25,-24.39,83.50,1.00,0.84,0.17,0.52,0.84,1379.50,1.10,2.13,181.60
07.01.2009 04:10:00,993.28,-22.10,251.54,-24.04,84.00,1.03,0.87,0.16,0.54,0.87,1377.78,1.34,2.63,177.40
07.01.2009 04:20:00,993.14,-21.80,251.86,-23.73,84.10,1.06,0.89,0.17,0.56,0.90,1375.93,0.94,1.75,150.10
07.01.2009 04:30:00,993.01,-22.25,251.41,-24.36,82.70,1.02,0.84,0.18,0.53,0.85,1378.25,1.35,1.63,196.40
07.01.2009 04:40:00,993.07,-22.49,251.17,-24.50,83.40,0.99,0.83,0.17,0.52,0.84,1379.65,0.71,1.75,192.70
07.01.2009 04:50:00,992.90,-22.31,251.36,-24.34,83.30,1.01,0.84,0.17,0.53,0.85,1378.42,0.84,1.88,188.80
07.01.2009 05:00:00,992.91,-22.42,251.25,-24.46,83.20,1.00,0.83,0.17,0.52,0.84,1379.04,0.70,1.50,81.70
07.01.2009 05:10:00,992.78,-22.31,251.37,-24.33,83.40,1.01,0.84,0.17,0.53,0.85,1378.25,0.79,1.63,188.00
07.01.2009 05:20:00,992.69,-22.47,251.22,-24.52,83.10,1.00,0.83,0.17,0.52,0.83,1379.02,0.70,1.25,174.40
07.01.2009 05:30:00,992.65,-22.26,251.43,-24.20,84.00,1.02,0.85,0.16,0.53,0.86,1377.79,0.68,1.38,140.40
07.01.2009 05:40:00,992.49,-21.93,251.77,-23.93,83.60,1.05,0.87,0.17,0.55,0.88,1375.75,1.21,1.88,182.80
07.01.2009 05:50:00,992.54,-22.31,251.39,-24.37,83.10,1.01,0.84,0.17,0.53,0.85,1377.92,0.48,1.63,149.90
07.01.2009 06:00:00,992.37,-22.13,251.58,-24.14,83.50,1.03,0.86,0.17,0.54,0.86,1376.69,0.81,2.00,180.90
07.01.2009 06:10:00,992.28,-22.49,251.23,-24.61,82.60,0.99,0.82,0.17,0.52,0.83,1378.56,0.78,1.38,187.10
07.01.2009 06:20:00,992.28,-22.41,251.31,-24.41,83.50,1.00,0.84,0.17,0.52,0.84,1378.11,0.45,0.88,142.70
07.01.2009 06:30:00,992.38,-22.41,251.30,-24.47,83.10,1.00,0.83,0.17,0.52,0.84,1378.25,0.48,1.13,230.20
07.01.2009 06:40:00,992.39,-21.93,251.78,-23.81,84.50,1.05,0.88,0.16,0.55,0.89,1375.61,0.54,1.63,145.20
07.01.2009 06:50:00,992.18,-21.46,252.27,-23.35,84.50,1.09,0.92,0.17,0.58,0.93,1372.73,0.87,2.00,167.60
07.01.2009 07:00:00,992.10,-21.42,252.31,-23.41,83.70,1.09,0.92,0.18,0.57,0.92,1372.40,0.83,1.13,191.30
07.01.2009 07:10:00,992.06,-21.84,251.89,-23.93,82.90,1.05,0.87,0.18,0.55,0.88,1374.66,1.11,1.63,201.40
07.01.2009 07:20:00,992.11,-22.20,251.53,-24.27,83.00,1.02,0.85,0.17,0.53,0.85,1376.72,0.88,1.50,184.70
07.01.2009 07:30:00,992.13,-22.30,251.43,-24.37,83.00,1.01,0.84,0.17,0.53,0.85,1377.30,0.66,1.38,130.60
07.01.2009 07:40:00,992.24,-22.55,251.17,-24.66,82.70,0.99,0.82,0.17,0.51,0.82,1378.84,0.67,1.13,173.90
07.01.2009 07:50:00,992.25,-22.63,251.09,-24.71,82.90,0.98,0.81,0.17,0.51,0.82,1379.29,0.35,0.75,196.30
07.01.2009 08:00:00,992.18,-22.50,251.22,-24.55,83.10,0.99,0.83,0.17,0.52,0.83,1378.47,0.67,1.25,182.50
07.01.2009 08:10:00,992.23,-22.54,251.18,-24.58,83.20,0.99,0.82,0.17,0.52,0.83,1378.76,0.54,1.38,204.60
07.01.2009 08:20:00,992.42,-21.68,252.03,-23.54,84.70,1.07,0.91,0.16,0.57,0.91,1374.27,0.73,1.50,138.90
07.01.2009 08:30:00,992.50,-21.43,252.27,-23.45,83.50,1.09,0.91,0.18,0.57,0.92,1373.01,0.69,1.50,47.72
07.01.2009 08:40:00,992.49,-21.17,252.53,-23.21,83.40,1.12,0.93,0.19,0.58,0.94,1371.57,0.47,1.13,180.90
07.01.2009 08:50:00,992.32,-21.16,252.56,-23.27,82.90,1.12,0.93,0.19,0.58,0.94,1371.28,0.63,1.00,197.90
07.01.2009 09:00:00,992.14,-21.17,252.56,-23.29,82.80,1.12,0.93,0.19,0.58,0.93,1371.09,0.79,1.38,198.20
07.01.2009 09:10:00,992.14,-20.85,252.88,-22.94,83.10,1.15,0.96,0.19,0.60,0.96,1369.34,0.82,1.63,181.20
07.01.2009 09:20:00,992.17,-21.35,252.38,-23.67,81.30,1.10,0.89,0.21,0.56,0.90,1372.13,1.66,2.25,141.40
07.01.2009 09:30:00,992.38,-22.14,251.57,-24.40,81.60,1.03,0.84,0.19,0.53,0.84,1376.77,0.97,2.00,138.20
07.01.2009 09:40:00,992.37,-22.10,251.61,-24.24,82.50,1.03,0.85,0.18,0.53,0.86,1376.53,1.41,2.00,195.90
07.01.2009 09:50:00,992.40,-21.44,252.27,-23.47,83.40,1.09,0.91,0.18,0.57,0.92,1372.93,0.89,2.00,200.40
07.01.2009 10:00:00,992.45,-20.34,253.37,-22.44,83.10,1.20,1.00,0.20,0.63,1.01,1366.98,0.79,1.38,211.90
07.01.2009 10:10:00,992.35,-19.55,254.17,-21.63,83.30,1.29,1.07,0.22,0.67,1.08,1362.54,1.19,2.25,208.40
07.01.2009 10:20:00,992.42,-18.44,255.27,-20.67,82.40,1.42,1.17,0.25,0.73,1.18,1356.65,1.15,2.25,177.30
07.01.2009 10:30:00,992.44,-18.77,254.94,-21.13,81.40,1.38,1.12,0.26,0.70,1.13,1358.46,0.70,1.63,172.70
07.01.2009 10:40:00,992.52,-18.87,254.84,-21.31,80.80,1.37,1.10,0.26,0.69,1.11,1359.12,1.01,1.88,181.90
07.01.2009 10:50:00,992.47,-19.04,254.67,-21.44,81.10,1.35,1.09,0.25,0.68,1.10,1359.96,0.89,1.75,189.70
07.01.2009 11:00:00,992.41,-18.71,255.01,-21.02,81.80,1.39,1.13,0.25,0.71,1.14,1358.10,0.73,1.50,216.90
07.01.2009 11:10:00,992.32,-18.64,255.08,-20.95,81.80,1.39,1.14,0.25,0.72,1.15,1357.60,1.05,2.00,172.10
07.01.2009 11:20:00,992.30,-18.05,255.67,-20.16,83.30,1.47,1.22,0.24,0.77,1.23,1354.39,0.93,2.50,106.00
07.01.2009 11:30:00,992.14,-17.65,256.09,-19.74,83.50,1.52,1.27,0.25,0.79,1.28,1352.03,1.19,2.50,162.50
07.01.2009 11:40:00,992.02,-17.27,256.48,-19.43,83.10,1.57,1.30,0.26,0.82,1.31,1349.84,1.01,1.50,213.60
07.01.2009 11:50:00,992.02,-17.12,256.63,-19.35,82.60,1.59,1.31,0.28,0.82,1.32,1349.04,1.00,1.88,185.20
